2020/4/5 13:09:21,121.531093333333,28.553265,149834.754852105,3160713.79751886
2020/4/5 13:09:22,121.531091666667,28.5532683333333,149834.587008126,3160714.16493508
2020/4/5 13:09:23,121.531091666667,28.5532733333333,149834.579927119,3160714.71918548
2020/4/5 13:09:24,121.53109,28.5532783333333,149834.409722728,3160715.27135184
2020/4/5 13:09:27,121.531088333333,28.5532783333333,149834.246599342,3160715.26926781
2020/4/5 13:09:28,121.53109,28.5532766666667,149834.412083061,3160715.08660171
2020/4/5 13:09:33,121.531088333333,28.5532783333333,149834.246599342,3160715.26926781
2020/4/5 13:09:34,121.531086666667,28.5532816666667,149834.078755397,3160715.63668405
2020/4/5 13:09:35,121.531085,28.5532866666667,149833.908551039,3160716.18885042
2020/4/5 13:09:36,121.531083333333,28.5532933333333,149833.735986371,3160716.92576691
2020/4/5 13:09:37,121.531081666667,28.5533,149833.563421819,3160717.66268342
2020/4/5 13:09:38,121.53108,28.5533066666667,149833.390857188,3160718.39959993
2020/4/5 13:09:39,121.531078333333,28.5533116666667,149833.220652893,3160718.95176631
2020/4/5 13:09:40,121.531076666667,28.5533183333333,149833.048088395,3160719.68868281
2020/4/5 13:09:42,121.531073333333,28.5533283333333,149832.707679882,3160720.79301557
2020/4/5 13:09:43,121.531071666667,28.5533333333333,149832.537475746,3160721.34518196
2020/4/5 13:09:44,121.53107,28.55334,149832.364911217,3160722.08209849
2020/4/5 13:09:45,121.531068333333,28.553345,149832.194707013,3160722.63426488
2020/4/5 13:09:46,121.531066666667,28.55335,149832.024502922,3160723.18643127
2020/4/5 13:09:47,121.531063333333,28.553355,149831.69117548,3160723.73651366
2020/4/5 13:09:48,121.53106,28.5533616666667,149831.355487873,3160724.4713462
2020/4/5 13:09:49,121.531056666667,28.5533683333333,149831.019800306,3160725.20617873
2020/4/5 13:09:50,121.531053333333,28.553375,149830.68411268,3160725.94101129
2020/4/5 13:09:51,121.53105,28.5533816666667,149830.34842519,3160726.67584385
2020/4/5 13:09:53,121.531043333333,28.5533933333333,149829.679410505,3160727.96075885
2020/4/5 13:09:54,121.53104,28.5533983333333,149829.346083395,3160728.5108413
2020/4/5 13:09:55,121.531038333333,28.5534033333333,149829.175879407,3160729.06300773
2020/4/5 13:09:56,121.531036666667,28.5534083333333,149829.005675533,3160729.61517416
2020/4/5 13:09:57,121.531033333333,28.5534133333333,149828.672348399,3160730.16525663
2020/4/5 13:09:58,121.531028333333,28.5534183333333,149828.175898226,3160730.71325515
2020/4/5 13:09:59,121.531023333333,28.5534216666667,149827.681808341,3160731.07650357
2020/4/5 13:10:00,121.531015,28.553425,149826.861472272,3160731.43558411
2020/4/5 13:10:02,121.531001666667,28.5534266666667,149825.554127111,3160731.60366281
